frame, x, y, z
117,241.259,286.95,1275
117,271.91,288.51,1238
117,304.48,290.018,1208
117,341.396,291.02,1183
117,380.736,291.688,1151
117,421.347,292.066,1133
117,462.009,292.018,1111
118,179.96,112.92,1304
118,211.997,111.473,1304
118,244.238,109.896,1289
118,277.146,108.452,1270
118,311.521,106.981,1247
118,348.843,105.263,1229
118,387.913,103.356,1204
118,427.958,101.472,1191
118,468.023,100.002,1171
118,180.096,132.874,1324
118,211.887,131.911,1299
118,243.888,130.969,1280
118,276.606,130.136,1265
118,310.807,129.222,1247
118,347.451,128.008,1221
118,385.898,126.486,1204
118,425.382,124.888,1183
118,465.008,123.648,1175
118,180.359,152.496,1319
118,211.93,152.136,1299
118,243.718,152.03,1275
118,276.352,151.902,1261
118,310.43,151.569,1243
118,346.361,150.894,1216
118,383.949,149.841,1195
118,422.578,148.609,1183
118,461.702,147.588,1167
118,180.693,172.345,1319
118,212.034,172.643,1294
118,243.574,173.368,1275
118,276.098,173.923,1256
118,310.078,174.141,1234
118,345.417,173.96,1212
118,382.261,173.373,1187
118,420.121,172.542,1183
118,458.781,171.725,1163
118,181.007,193.006,1314
118,212.07,193.905,1294
118,243.296,195.208,1275
118,275.578,196.311,1252
118,309.463,197.012,1225
118,344.445,197.219,1208
118,381.026,197.018,1191
118,418.637,196.574,1167
118,457.001,196.004,1148
118,181.101,215.237,1309
118,211.943,216.115,1294
118,242.81,217.612,1275
118,274.658,219.049,1247
118,308.153,220.108,1225
118,343.35,220.614,1208
118,380.341,220.709,1183
118,418.496,220.569,1155
118,457.476,220.22,1140
118,181.102,238.204,1304
118,211.707,239.016,1299
118,242.182,240.481,1256
118,273.49,242.052,1243
118,306.613,243.325,1221
118,342.297,244.066,1204
118,380.193,244.394,1175
118,419.389,244.472,1151
118,459.098,244.286,1129
118,181.093,261.521,1299
118,211.472,262.292,1299
118,241.595,263.66,1256
118,272.413,265.247,1234
118,305.211,266.642,1221
118,341.579,267.532,1195
118,380.491,268.035,1163
118,420.75,268.283,1140
118,461.165,268.226,1125
118,181.003,285.013,1294
118,211.269,285.747,1304
118,241.258,287.014,1275
118,271.888,288.555,1238
118,304.482,290.017,1208
118,341.547,290.972,1183
118,381.131,291.595,1155
118,422.039,291.972,1136
118,463.009,292.018,1111
119,179.956,112.916,1299
119,212.243,111.422,1299
119,244.756,109.841,1284
119,277.933,108.428,1270
119,312.522,106.974,1247
119,349.961,105.059,1229
119,389.041,102.896,1212
119,429.029,100.731,1195
119,469.023,99.002,1175
119,179.809,132.864,1319
119,211.907,131.803,1294
119,244.256,130.797,1280
119,277.317,129.938,1261
119,311.786,129.009,1247
119,348.571,127.698,1225
119,387.033,126.047,1204
119,426.455,124.298,1187
119,466.003,122.893,1183
119,179.775,152.488,1319
119,211.712,151.971,1294
119,243.939,151.722,1275
119,276.999,151.479,1261
119,311.403,151.085,1243
119,347.493,150.409,1221
119,385.096,149.389,1200
119,423.659,148.178,1183
119,462.699,147.118,1171
119,179.846,172.343,1314
119,211.615,172.426,1294
119,243.68,172.924,1275
119,276.705,173.27,1256
119,311.064,173.373,1234
119,346.568,173.28,1212
119,383.422,172.878,1187
119,421.21,172.237,1183
119,459.78,171.525,1167
119,180.007,193.006,1309
119,211.558,193.637,1289
119,243.354,194.65,1275
119,276.169,195.477,1247
119,310.467,196.012,1221
119,345.607,196.376,1212
119,382.195,196.466,1191
119,419.732,196.339,1171
119,458.001,196.004,1151
119,180.219,215.22,1304
119,211.501,215.805,1289
119,242.903,216.98,1275
119,275.255,218.123,1243
119,309.135,219.031,1225
119,344.506,219.682,1204
119,381.51,220.11,1187
119,419.591,220.347,1159
119,458.477,220.269,1148
119,180.485,238.177,1299
119,211.466,238.684,1294
119,242.386,239.822,1256
119,274.122,241.106,1243
119,307.581,242.242,1221
119,343.439,243.107,1200
119,381.354,243.769,1179
119,420.48,244.237,1151
119,460.098,244.329,1133
119,180.796,261.502,1294
119,211.486,261.964,1299
119,241.953,263.011,1256
119,273.111,264.325,1229
119,306.186,265.586,1221
119,342.712,266.587,1195
119,381.644,267.408,1171
119,421.835,268.03,1144
119,462.162,268.248,1129
119,181.003,285.013,1289
119,211.52,285.443,1304
119,241.773,286.403,1270
119,272.668,287.689,1238
119,305.484,289.017,1208
119,342.679,290.078,1183
119,382.279,290.989,1155
119,423.123,291.709,1136
119,464.009,292.018,1118
120,179.964,110.938,1299
120,212.526,109.943,1299
120,245.325,108.9,1284
120,278.762,107.99,1265
120,313.526,106.99,1243
120,350.922,105.622,1229
120,389.795,103.975,1212
120,429.438,102.303,1200
120,469.023,101.002,1179
120,179.818,131.095,1314
120,212.194,130.54,1289
120,244.836,130.095,1275
120,278.166,129.762,1261
120,312.824,129.273,1247
120,349.632,128.35,1225
120,387.962,127.018,1208
120,427.113,125.572,1187
120,466.293,124.46,1183
120,179.783,150.96,1314
120,211.998,150.958,1294
120,244.518,151.294,1275
120,277.842,151.613,1261
120,312.439,151.646,1243
120,348.61,151.184,1221
120,386.167,150.244,1200
120,424.563,149.096,1187
120,463.305,148.157,1179
120,179.85,171.07,1309
120,211.897,171.676,1294
120,244.252,172.767,1265
120,277.533,173.696,1252
120,312.082,174.214,1234
120,347.707,174.153,1216
120,384.583,173.601,1195
120,422.297,172.792,1187
120,460.651,172.017,1171
120,180.008,192.006,1299
120,211.839,193.149,1284
120,243.923,194.718,1270
120,276.989,196.089,1247
120,311.469,197.014,1225
120,346.748,197.246,1216
120,383.382,197.021,1195
120,420.882,196.56,1171
120,459.001,196.003,1155
120,180.224,214.534,1299
120,211.785,215.563,1284
120,243.475,217.194,1270
120,276.082,218.752,1243
120,310.15,219.899,1229
120,345.636,220.392,1208
120,382.657,220.443,1191
120,420.661,220.276,1163
120,459.343,219.943,1151
120,180.495,237.786,1294
120,211.754,238.645,1289
120,242.965,240.096,1256
120,274.964,241.621,1243
120,308.612,242.843,1221
120,344.543,243.542,1204
120,382.405,243.838,1179
120,421.362,243.901,1155
120,460.699,243.746,1140
120,180.803,261.352,1289
120,211.772,262.061,1294
120,242.532,263.272,1252
120,273.959,264.66,1229
120,307.222,265.878,1221
120,343.764,266.707,1195
120,382.556,267.199,1171
120,422.476,267.451,1144
120,462.451,267.44,1136
120,181.003,285.013,1284
120,211.795,285.588,1299
120,242.334,286.593,1265
120,273.49,287.832,1234
120,306.485,289.014,1208
120,343.637,289.901,1187
120,383.027,290.523,1159
120,423.526,290.917,1140
120,464.009,291.018,1122
121,179.973,111.92,1289
121,212.866,110.622,1289
121,245.953,109.249,1275
121,279.609,108.077,1265
121,314.527,106.976,1243
121,352.099,105.72,1234
121,391.155,104.359,1216
121,431.069,103.022,1204
121,471.023,102.002,1191
121,179.846,131.835,1304
121,212.549,130.972,1280
121,245.48,130.171,1275
121,279.028,129.544,1261
121,313.815,128.948,1247
121,350.685,128.193,1229
121,389.046,127.241,1212
121,428.304,126.222,1200
121,467.748,125.449,1191
121,179.835,151.453,1299
121,212.375,151.144,1284
121,245.181,151.109,1270
121,278.738,151.104,1256
121,313.453,151.022,1243
121,349.579,150.795,1221
121,387,150.329,1204
121,425.305,149.704,1195
121,464.169,149.168,1183
121,179.905,171.319,1299
121,212.269,171.628,1280
121,244.906,172.357,1261
121,278.439,172.95,1247
121,313.119,173.337,1234
121,348.61,173.587,1216
121,385.219,173.582,1204
121,422.669,173.362,1195
121,460.985,173.05,1179
121,180.008,192.006,1294
121,212.138,192.884,1275
121,244.498,194.149,1265
121,277.828,195.23,1247
121,312.469,196.016,1221
121,347.568,196.616,1216
121,383.886,196.944,1204
121,421.049,197.069,1179
121,459.001,197.003,1167
121,180.049,214.248,1289
121,211.918,215.102,1280
121,243.882,216.548,1265
121,276.738,217.95,1243
121,310.949,219.07,1229
121,346.326,219.853,1208
121,383.092,220.362,1195
121,420.826,220.683,1171
121,459.432,220.743,1159
121,180.067,237.222,1284
121,211.638,238.02,1280
121,243.123,239.445,1243
121,275.353,240.992,1238
121,309.144,242.306,1221
121,345.07,243.201,1208
121,382.817,243.789,1187
121,421.667,244.175,1159
121,461.07,244.278,1148
121,180.087,260.542,1280
121,211.368,261.309,1284
121,242.404,262.653,1243
121,274.052,264.231,1225
121,307.475,265.65,1221
121,344.126,266.58,1200
121,382.971,267.187,1179
121,422.978,267.579,1155
121,463.16,267.691,1140
121,180.003,284.013,1275
121,211.108,284.751,1294
121,241.927,286.005,1261
121,273.308,287.546,1229
121,306.488,289.017,1208
121,343.859,289.917,1191
121,383.451,290.516,1167
121,424.201,290.905,1148
121,465.009,291.018,1129
122,179.979,109.944,1280
122,213.121,109.185,1284
122,246.49,108.387,1275
122,280.428,107.729,1265
122,315.522,106.994,1243
122,352.805,105.921,1234
122,391.373,104.559,1221
122,430.68,103.127,1208
122,470.023,102.002,1195
122,179.847,130.093,1299
122,212.75,129.774,1280
122,245.901,129.575,1270
122,279.668,129.495,1256
122,314.598,129.274,1247
122,351.353,128.648,1229
122,389.43,127.615,1216
122,428.279,126.424,1200
122,467.244,125.493,1200
122,179.837,149.955,1294
122,212.52,150.191,1280
122,245.461,150.774,1265
122,279.128,151.346,1256
122,313.933,151.647,1243
122,350.115,151.481,1221
122,387.508,150.844,1208
122,425.664,149.97,1200
122,464.231,149.22,1191
122,179.908,170.066,1294
122,212.364,170.913,1280
122,245.054,172.253,1261
122,278.593,173.435,1247
122,313.3,174.214,1234
122,349.004,174.441,1216
122,385.818,174.185,1204
122,423.364,173.655,1200
122,461.582,173.082,1183
122,180.008,191.006,1284
122,212.194,192.395,1275
122,244.567,194.218,1265
122,277.853,195.842,1247
122,312.471,197.017,1225
122,347.905,197.518,1216
122,384.569,197.559,1204
122,421.98,197.353,1183
122,460.001,197.003,1171
122,180.019,213.54,1284
122,211.956,214.822,1275
122,243.954,216.712,1265
122,276.814,218.528,1243
122,311.081,219.919,1229
122,346.757,220.64,1212
122,383.878,220.902,1200
122,421.879,220.928,1171
122,460.544,220.743,1163
122,180.016,236.798,1280
122,211.691,237.915,1280
122,243.279,239.632,1243
122,275.616,241.418,1238
122,309.549,242.875,1221
122,345.71,243.757,1208
122,383.727,244.19,1187
122,422.769,244.36,1167
122,462.167,244.281,1155
122,180.041,260.362,1275
122,211.476,261.335,1280
122,242.698,262.816,1243
122,274.556,264.467,1225
122,308.195,265.908,1221
122,345.013,266.87,1204
122,384.01,267.426,1183
122,424.095,267.694,1155
122,464.202,267.693,1151
122,180.003,284.013,1270
122,211.313,284.854,1284
122,242.38,286.126,1256
122,274.04,287.62,1225
122,307.491,289.017,1208
122,344.962,289.988,1195
122,384.606,290.612,1171
122,425.334,290.958,1151
122,466.009,291.018,1136
123,179.988,110.928,1284
123,213.45,109.911,1280
123,247.129,108.836,1275
123,281.317,107.922,1261
123,316.523,106.989,1247
123,353.663,105.863,1234
123,391.942,104.511,1221
123,430.931,103.105,1216
123,470.022,102.002,1204
123,179.859,130.831,1294
123,213.084,130.303,1275
123,246.552,129.885,1265
123,280.573,129.607,1256
123,315.61,129.24,1247
123,352.233,128.568,1234
123,390.009,127.546,1221
123,428.514,126.385,1204
123,467.212,125.477,1204
123,179.85,150.422,1294
123,212.853,150.505,1280
123,246.111,150.947,1261
123,280.031,151.399,1256
123,314.938,151.613,1243
123,351,151.411,1221
123,388.095,150.781,1208
123,425.89,149.93,1204
123,464.172,149.201,1195
123,179.916,170.274,1289
123,212.689,171.025,1275
123,245.693,172.307,1261
123,279.484,173.445,1247
123,314.301,174.196,1234
123,349.897,174.399,1216
123,386.427,174.141,1204
123,423.606,173.627,1200
123,461.52,173.071,1191
123,180.008,191.006,1280
123,212.508,192.356,1270
123,245.188,194.183,1261
123,278.728,195.823,1243
123,313.471,197.018,1225
123,348.818,197.504,1221
123,385.229,197.54,1204
123,422.294,197.344,1187
123,460.001,197.004,1175
123,180.014,213.462,1280
123,212.254,214.713,1270
123,244.553,216.632,1261
123,277.664,218.49,1243
123,312.067,219.918,1229
123,347.699,220.645,1212
123,384.62,220.904,1204
123,422.335,220.935,1183
123,460.747,220.75,1171
123,180.006,236.719,1275
123,211.976,237.803,1275
123,243.857,239.544,1238
123,276.442,241.374,1238
123,310.528,242.871,1221
123,346.693,243.77,1208
123,384.576,244.206,1187
123,423.414,244.376,1167
123,462.635,244.291,1155
123,180.03,260.319,1270
123,211.754,261.256,1280
123,243.263,262.744,1243
123,275.369,264.428,1225
123,309.18,265.906,1221
123,346.048,266.887,1204
123,384.981,267.447,1183
123,424.949,267.714,1163
123,464.949,267.702,1155
123,180.003,284.013,1261
123,211.596,284.812,1284
123,242.945,286.079,1256
123,274.854,287.593,1225
123,308.493,289.017,1208
123,346.054,290.003,1200
123,385.697,290.631,1171
123,426.384,290.973,1155
123,467.009,291.018,1140
124,180.976,108.957,1280
124,214.211,108.4,1275
124,247.604,107.828,1275
124,281.51,107.42,1261
124,316.528,106.999,1247
124,353.828,106.365,1238
124,392.384,105.525,1225
124,431.669,104.64,1221
124,471.023,104.002,1204
124,180.617,129.338,1289
124,213.715,129.168,1275
124,247.014,129.132,1265
124,280.871,129.238,1256
124,315.816,129.272,1247
124,352.555,129.02,1234
124,390.547,128.453,1221
124,429.291,127.765,1208
124,468.207,127.285,1208
124,180.337,149.465,1284
124,213.322,149.802,1275
124,246.565,150.473,1261
124,280.486,151.159,1252
124,315.421,151.647,1243
124,351.557,151.783,1225
124,388.776,151.543,1212
124,426.722,151.105,1208
124,465.16,150.762,1204
124,180.135,169.842,1284
124,213,170.74,1275
124,246.148,172.099,1256
124,280.107,173.322,1243
124,315.071,174.215,1234
124,350.706,174.675,1216
124,387.269,174.739,1208
124,424.51,174.572,1204
124,462.51,174.355,1195
124,180.008,191.006,1275
124,212.704,192.4,1265
124,245.651,194.187,1256
124,279.481,195.797,1243
124,314.473,197.019,1225
124,349.831,197.686,1221
124,386.212,197.971,1208
124,423.27,198.052,1191
124,461.001,198.003,1179
124,179.942,213.633,1275
124,212.409,214.925,1265
124,245.029,216.767,1261
124,278.478,218.541,1238
124,313.142,219.938,1225
124,348.825,220.753,1216
124,385.699,221.178,1204
124,423.366,221.414,1183
124,461.766,221.471,1175
124,179.939,236.9,1270
124,212.143,238.043,1270
124,244.347,239.724,1238
124,277.265,241.468,1238
124,311.604,242.907,1221
124,347.853,243.819,1212
124,385.701,244.337,1191
124,424.475,244.638,1175
124,463.661,244.743,1163
124,179.995,260.427,1261
124,211.952,261.438,1275
124,243.762,262.905,1238
124,276.176,264.524,1225
124,310.227,265.937,1221
124,347.197,266.879,1208
124,386.109,267.449,1187
124,426.012,267.778,1167
124,465.967,267.906,1159
124,180.003,284.013,1256
124,211.822,284.902,1280
124,243.445,286.177,1252
124,275.631,287.651,1225
124,309.495,289.016,1208
124,347.162,289.931,1200
124,386.801,290.52,1179
124,427.431,290.873,1163
124,468.009,291.018,1144
125,179.999,108.943,1275
125,213.755,108.322,1275
125,247.697,107.737,1270
125,282.112,107.372,1261
125,317.536,106.989,1247
125,355.006,106.182,1238
125,393.587,105.102,1229
125,432.799,103.932,1221
125,472.023,103.002,1208
125,179.878,129.033,1289
125,213.451,128.806,1270
125,247.246,128.763,1265
125,281.56,128.908,1256
125,316.859,128.988,1247
125,353.769,128.691,1234
125,391.793,128.029,1225
125,430.473,127.193,1212
125,469.257,126.516,1216
125,179.866,148.864,1280
125,213.274,149.148,1270
125,246.938,149.82,1256
125,281.238,150.525,1252
125,316.461,151.057,1238
125,352.762,151.275,1225
125,390.028,151.112,1216
125,427.93,150.694,1212
125,466.245,150.274,1208
125,179.924,168.987,1275
125,213.16,169.848,1270
125,246.65,171.218,1256
125,280.906,172.435,1243
125,316.091,173.358,1238
125,351.875,174.014,1221
125,388.488,174.307,1212
125,425.698,174.314,1208
125,463.589,174.144,1200
125,180.008,190.006,1270
125,213.025,191.391,1261
125,246.255,193.201,1256
125,280.321,194.794,1238
125,315.475,196.021,1221
125,350.955,196.968,1221
125,387.364,197.566,1212
125,424.375,197.909,1200
125,462.001,198.003,1183
125,180.03,212.725,1270
125,212.814,213.98,1261
125,245.697,215.836,1256
125,279.359,217.609,1234
125,314.16,219.055,1225
125,349.909,220.112,1216
125,386.755,220.843,1204
125,424.319,221.339,1187
125,462.561,221.518,1179
125,180.035,236.238,1261
125,212.561,237.321,1261
125,245.038,238.998,1238
125,278.173,240.764,1234
125,312.64,242.278,1221
125,348.898,243.364,1216
125,386.638,244.11,1195
125,425.224,244.605,1175
125,464.19,244.776,1171
125,180.052,260.089,1261
125,212.338,261.029,1275
125,244.439,262.475,1238
125,277.085,264.129,1221
125,311.266,265.623,1221
125,348.186,266.66,1212
125,386.91,267.355,1187
125,426.539,267.783,1171
125,466.214,267.913,1167
125,180.003,284.013,1252
125,212.155,284.822,1275
125,244.076,286.067,1247
125,276.5,287.575,1225
125,310.495,289.016,1208
125,348.061,289.948,1204
125,387.452,290.567,1183
125,427.751,290.929,1167
125,468.009,291.018,1151
126,180.986,106.977,1270
126,214.722,106.886,1275
126,248.664,106.85,1270
126,283.096,106.98,1261
126,318.524,107.01,1243
126,355.904,106.548,1243
126,394.375,105.718,1234
126,433.491,104.722,1225
126,472.646,103.9,1212
126,180.595,127.575,1280
126,214.151,127.827,1265
126,247.949,128.285,1261
126,282.275,128.887,1256
126,317.572,129.342,1243
126,354.423,129.321,1238
126,392.364,128.844,1229
126,430.964,128.131,1216
126,469.694,127.524,1221
126,180.313,147.943,1275
126,213.708,148.65,1261
126,247.38,149.747,1256
126,281.684,150.857,1252
126,316.896,151.715,1243
126,353.17,152.129,1225
126,390.388,152.075,1216
126,428.232,151.732,1216
126,466.507,151.348,1212
126,180.121,168.575,1275
126,213.353,169.79,1265
126,246.86,171.493,1252
126,281.112,173.051,1243
126,316.278,174.253,1234
126,352.065,175.013,1221
126,388.666,175.339,1216
126,425.838,175.377,1216
126,463.699,175.224,1204
126,180.008,190.006,1265
126,213.036,191.66,1261
126,246.289,193.71,1256
126,280.349,195.564,1238
126,315.475,197.023,1221
126,350.987,197.986,1221
126,387.409,198.561,1216
126,424.4,198.902,1204
126,462.001,199.003,1191
126,179.948,212.911,1261
126,212.729,214.403,1261
126,245.631,216.425,1252
126,279.292,218.363,1234
126,314.084,219.94,1225
126,349.86,220.998,1216
126,386.726,221.689,1208
126,424.285,222.16,1191
126,462.521,222.323,1187
126,179.949,236.447,1256
126,212.461,237.733,1261
126,244.945,239.52,1234
126,278.087,241.356,1229
126,312.56,242.91,1221
126,348.832,243.998,1216
126,386.586,244.718,1200
126,425.178,245.177,1183
126,464.151,245.321,1175
126,180.005,260.222,1256
126,212.269,261.321,1265
126,244.366,262.827,1238
126,277.025,264.473,1221
126,311.221,265.937,1221
126,348.141,266.988,1212
126,386.867,267.681,1195
126,426.506,268.074,1175
126,466.194,268.176,1171
126,180.003,284.013,1247
126,212.128,284.941,1270
126,244.04,286.206,1243
126,276.478,287.658,1225
126,310.495,289.016,1208
126,348.047,289.977,1204
126,387.429,290.614,1187
126,427.736,290.95,1171
126,468.009,291.018,1155
127,180.009,107.941,1270
127,214.281,107.235,1270
127,248.789,106.572,1265
127,283.735,106.198,1261
127,319.527,106.011,1247
